runId,caseId,baseScenarioId,system,workflow,class,split,chainIds,actionCount,observationStage,oracleEvidenceLevel,mutationValidity,evaluationMode,preSignDecision,confirmationRequests,firstDetectionOrdinal,executionStatus,postStateStatus,postStateEvidence,counterfactualEconomicEffectIssued,counterfactualBenignCompletion,latencyMs,tokenCost,failureClass
primary-solo-v0.4.0-01,AP-01--ADVERSARIAL_SCOPE,AP-01,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.07129999998142011,,
primary-solo-v0.4.0-01,AP-01--BENIGN_DRIFT,AP-01,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.050900000002002344,,
primary-solo-v0.4.0-01,AP-01--BENIGN_ORIGINAL,AP-01,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,10.480600000009872,,
primary-solo-v0.4.0-01,AP-02--ADVERSARIAL_BUDGET,AP-02,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.35390000001643784,,
primary-solo-v0.4.0-01,AP-02--ADVERSARIAL_COMPOSITION,AP-02,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.3568999999843072,,
primary-solo-v0.4.0-01,AP-02--ADVERSARIAL_SCOPE,AP-02,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.025800000003073364,,
primary-solo-v0.4.0-01,AP-02--BENIGN_DRIFT,AP-02,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.021700000012060627,,
primary-solo-v0.4.0-01,AP-02--BENIGN_ORIGINAL,AP-02,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.2387999999918975,,
primary-solo-v0.4.0-01,AP-03--ADVERSARIAL_BUDGET,AP-03,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.2714999999734573,,
primary-solo-v0.4.0-01,AP-03--ADVERSARIAL_COMPOSITION,AP-03,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.26329999999143183,,
primary-solo-v0.4.0-01,AP-03--ADVERSARIAL_SCOPE,AP-03,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.00910000002477318,,
primary-solo-v0.4.0-01,AP-03--BENIGN_DRIFT,AP-03,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.00789999999688007,,
primary-solo-v0.4.0-01,AP-03--BENIGN_ORIGINAL,AP-03,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.20330000002286397,,
primary-solo-v0.4.0-01,AP-04--ADVERSARIAL_BUDGET,AP-04,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.291399999987334,,
primary-solo-v0.4.0-01,AP-04--ADVERSARIAL_COMPOSITION,AP-04,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.28969999999389984,,
primary-solo-v0.4.0-01,AP-04--ADVERSARIAL_SCOPE,AP-04,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.014300000009825453,,
primary-solo-v0.4.0-01,AP-04--BENIGN_DRIFT,AP-04,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.012399999977787957,,
primary-solo-v0.4.0-01,AP-04--BENIGN_ORIGINAL,AP-04,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.3294999999925494,,
primary-solo-v0.4.0-01,AP-05--ADVERSARIAL_BUDGET,AP-05,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.25409999999101274,,
primary-solo-v0.4.0-01,AP-05--ADVERSARIAL_COMPOSITION,AP-05,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.2355000000097789,,
primary-solo-v0.4.0-01,AP-05--ADVERSARIAL_SCOPE,AP-05,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.020699999993667006,,
primary-solo-v0.4.0-01,AP-05--BENIGN_DRIFT,AP-05,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.014200000005075708,,
primary-solo-v0.4.0-01,AP-05--BENIGN_ORIGINAL,AP-05,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.18439999999827705,,
primary-solo-v0.4.0-01,AP-06--ADVERSARIAL_BUDGET,AP-06,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.2477999999828171,,
primary-solo-v0.4.0-01,AP-06--ADVERSARIAL_COMPOSITION,AP-06,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.2727000000013504,,
primary-solo-v0.4.0-01,AP-06--ADVERSARIAL_SCOPE,AP-06,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.021599999978207052,,
primary-solo-v0.4.0-01,AP-06--BENIGN_DRIFT,AP-06,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.010599999979604036,,
primary-solo-v0.4.0-01,AP-06--BENIGN_ORIGINAL,AP-06,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.15299999999115244,,
primary-solo-v0.4.0-01,AP-07--ADVERSARIAL_BUDGET,AP-07,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,DEV,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.269399999990128,,
primary-solo-v0.4.0-01,AP-07--ADVERSARIAL_COMPOSITION,AP-07,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,DEV,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.23610000000917353,,
primary-solo-v0.4.0-01,AP-07--ADVERSARIAL_SCOPE,AP-07,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,DEV,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.00990000000456348,,
primary-solo-v0.4.0-01,AP-07--BENIGN_DRIFT,AP-07,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,DEV,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.007400000002235174,,
primary-solo-v0.4.0-01,AP-07--BENIGN_ORIGINAL,AP-07,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,DEV,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.16019999998388812,,
primary-solo-v0.4.0-01,AP-08--ADVERSARIAL_BUDGET,AP-08,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,DEV,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.24360000001615845,,
primary-solo-v0.4.0-01,AP-08--ADVERSARIAL_COMPOSITION,AP-08,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,DEV,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.2848999999987427,,
primary-solo-v0.4.0-01,AP-08--ADVERSARIAL_SCOPE,AP-08,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,DEV,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.009400000009918585,,
primary-solo-v0.4.0-01,AP-08--BENIGN_DRIFT,AP-08,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,DEV,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.014299999980721623,,
primary-solo-v0.4.0-01,AP-08--BENIGN_ORIGINAL,AP-08,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,DEV,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.1812000000209082,,
primary-solo-v0.4.0-01,AP-09--ADVERSARIAL_BUDGET,AP-09,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,HIDDEN_TEST,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.23219999999855645,,
primary-solo-v0.4.0-01,AP-09--ADVERSARIAL_COMPOSITION,AP-09,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,HIDDEN_TEST,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.3901000000187196,,
primary-solo-v0.4.0-01,AP-09--ADVERSARIAL_SCOPE,AP-09,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,HIDDEN_TEST,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.00969999999506399,,
primary-solo-v0.4.0-01,AP-09--BENIGN_DRIFT,AP-09,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,HIDDEN_TEST,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.012199999997392297,,
primary-solo-v0.4.0-01,AP-09--BENIGN_ORIGINAL,AP-09,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,HIDDEN_TEST,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.1509000000078231,,
primary-solo-v0.4.0-01,AP-10--ADVERSARIAL_BUDGET,AP-10,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,HIDDEN_TEST,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.2718999999924563,,
primary-solo-v0.4.0-01,AP-10--ADVERSARIAL_COMPOSITION,AP-10,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,HIDDEN_TEST,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.2375999999931082,,
primary-solo-v0.4.0-01,AP-10--ADVERSARIAL_SCOPE,AP-10,PER_CALL_POLICY,APPROVAL_PERMIT2,ADVERSARIAL,HIDDEN_TEST,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.010600000008707866,,
primary-solo-v0.4.0-01,AP-10--BENIGN_DRIFT,AP-10,PER_CALL_POLICY,APPROVAL_PERMIT2,BENIGN_DRIFT,HIDDEN_TEST,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.007299999997485429,,
primary-solo-v0.4.0-01,AP-10--BENIGN_ORIGINAL,AP-10,PER_CALL_POLICY,APPROVAL_PERMIT2,BASE,HIDDEN_TEST,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.21649999998044223,,
primary-solo-v0.4.0-01,BA-01--ADVERSARIAL_BUDGET,BA-01,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.24059999999008141,,
primary-solo-v0.4.0-01,BA-01--ADVERSARIAL_COMPOSITION,BA-01,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.23179999997955747,,
primary-solo-v0.4.0-01,BA-01--ADVERSARIAL_SCOPE,BA-01,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.008999999990919605,,
primary-solo-v0.4.0-01,BA-01--BENIGN_DRIFT,BA-01,PER_CALL_POLICY,BATCH_RECOVERY,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.006900000007590279,,
primary-solo-v0.4.0-01,BA-01--BENIGN_ORIGINAL,BA-01,PER_CALL_POLICY,BATCH_RECOVERY,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.17970000000786968,,
primary-solo-v0.4.0-01,BA-02--ADVERSARIAL_BUDGET,BA-02,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.2437000000209082,,
primary-solo-v0.4.0-01,BA-02--ADVERSARIAL_COMPOSITION,BA-02,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.20610000001033768,,
primary-solo-v0.4.0-01,BA-02--ADVERSARIAL_SCOPE,BA-02,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.00909999999566935,,
primary-solo-v0.4.0-01,BA-02--BENIGN_DRIFT,BA-02,PER_CALL_POLICY,BATCH_RECOVERY,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.007599999982630834,,
primary-solo-v0.4.0-01,BA-02--BENIGN_ORIGINAL,BA-02,PER_CALL_POLICY,BATCH_RECOVERY,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.15549999999348074,,
primary-solo-v0.4.0-01,BA-03--ADVERSARIAL_BUDGET,BA-03,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.2664999999979045,,
primary-solo-v0.4.0-01,BA-03--ADVERSARIAL_COMPOSITION,BA-03,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.276400000002468,,
primary-solo-v0.4.0-01,BA-03--ADVERSARIAL_SCOPE,BA-03,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.012600000016391277,,
primary-solo-v0.4.0-01,BA-03--BENIGN_DRIFT,BA-03,PER_CALL_POLICY,BATCH_RECOVERY,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.00890000001527369,,
primary-solo-v0.4.0-01,BA-03--BENIGN_ORIGINAL,BA-03,PER_CALL_POLICY,BATCH_RECOVERY,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.29020000001764856,,
primary-solo-v0.4.0-01,BA-04--ADVERSARIAL_BUDGET,BA-04,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.23340000002644956,,
primary-solo-v0.4.0-01,BA-04--ADVERSARIAL_COMPOSITION,BA-04,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,VIOLATION,AUTHORED_ORACLE_FIXTURE,true,false,0.2380999999877531,,
primary-solo-v0.4.0-01,BA-04--ADVERSARIAL_SCOPE,BA-04,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[8453],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.00990000000456348,,
primary-solo-v0.4.0-01,BA-04--BENIGN_DRIFT,BA-04,PER_CALL_POLICY,BATCH_RECOVERY,BENIGN_DRIFT,TRAIN,[1],2,PRE_SIGN,EXPECTED_FIXTURE,INVALID_CALLDATA,OFFLINE_COUNTERFACTUAL_REPLAY,ABSTAIN,1,2,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.006900000007590279,,
primary-solo-v0.4.0-01,BA-04--BENIGN_ORIGINAL,BA-04,PER_CALL_POLICY,BATCH_RECOVERY,BASE,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,,OFFLINE_COUNTERFACTUAL_REPLAY,ALLOW,0,,REPLAYED,PASS,AUTHORED_ORACLE_FIXTURE,true,true,0.16949999998905696,,
primary-solo-v0.4.0-01,BA-05--ADVERSARIAL_BUDGET,BA-05,PER_CALL_POLICY,BATCH_RECOVERY,ADVERSARIAL,TRAIN,[1],1,PRE_SIGN,EXPECTED_FIXTURE,VALID_SEMANTIC,OFFLINE_COUNTERFACTUAL_REPLAY,DENY,0,1,NOT_ATTEMPTED,NOT_OBSERVED,NONE,false,false,0.27849999998579733,,
